Feature,Total_Effect (ST),First_Order (S1)
Current density (A/cm2),0.00014212354805190057,0.00013309727053659575
Voltage (V),0.21419929403908938,0.20916517739471815
Faradaic efficiency,0.3429039091133343,0.3376984712863485
CO conversion,0.3875770522579336,0.3694629070181974
Crossover rate,9.673439646226927e-06,-9.01261640593569e-06
Capture energy (MJ/kgCO2),0.07637894046768713,0.057784660708069334
Electricity price (USD/kWh),1.241438005461691e-05,-4.6491895686011145e-05
Membrane cost (USD/m2),3.792985714741052e-05,-2.5103399146164897e-06
